Country,Week,Gender,Alpha,Beta,Delta,Omicron,Other_variants,Total
PER,202123,Male,0,0,0,0,175,175
PER,202124,Female,0,0,1,0,166,167
PER,202124,Male,0,0,1,0,131,132
PER,202125,Female,0,0,4,0,92,96
PER,202125,Male,0,0,4,0,90,94
PER,202126,Female,0,0,0,0,89,89
PER,202126,Male,0,0,2,0,81,83
PER,202127,Female,0,0,3,0,144,147
PER,202127,Male,0,0,4,0,143,147
PER,202128,Female,0,0,15,0,134,149
PER,202128,Male,0,0,10,0,170,180
PER,202129,Female,0,0,16,0,134,150
PER,202129,Male,0,0,11,0,121,132
PER,202130,Female,0,0,11,0,76,87
PER,202130,Male,0,0,16,0,65,81
PER,202131,Female,0,0,35,0,126,161
PER,202131,Male,0,0,53,0,137,190
PER,202132,Female,0,0,34,0,160,194
PER,202132,Male,0,0,45,0,168,213
PER,202133,Female,0,0,32,0,108,140
PER,202133,Male,0,0,31,0,97,128
PER,202134,Female,0,0,72,0,98,170
PER,202134,Male,0,0,72,0,106,178
PER,202135,Female,0,0,65,0,77,142
PER,202135,Male,0,0,53,0,79,132
PER,202136,Female,0,0,110,0,94,204
PER,202136,Male,0,0,94,0,95,189
PER,202137,Female,0,0,142,0,83,225
PER,202137,Male,0,0,157,0,97,254
PER,202138,Female,0,0,163,0,84,247
PER,202138,Male,0,0,150,0,66,216
PER,202139,Female,0,0,168,0,48,216
PER,202139,Male,0,0,137,0,59,196
PER,202140,Female,0,0,176,0,44,220
PER,202140,Male,0,0,176,0,27,203
PER,202141,Female,0,0,212,0,18,230
PER,202141,Male,0,0,166,0,11,177
PER,202142,Female,0,0,206,0,12,218
PER,202142,Male,0,0,167,0,17,184
PER,202143,Female,0,0,160,0,10,170
PER,202143,Male,0,0,146,0,12,158
PER,202144,Female,0,0,185,0,11,196
PER,202144,Male,0,0,181,0,10,191
PER,202145,Female,0,0,213,0,9,222
PER,202145,Male,0,0,225,0,13,238
PER,202146,Female,0,0,206,0,6,212
PER,202146,Male,0,0,205,0,8,213
PER,202147,Female,0,0,183,0,10,193
PER,202147,Male,0,0,186,0,4,190
PER,202148,Female,0,0,146,0,13,159
PER,202148,Male,0,0,152,1,14,167
PER,202149,Female,0,0,275,1,17,293
PER,202149,Male,0,0,230,1,15,246
PER,202150,Female,0,0,211,42,0,253
PER,202150,Male,0,0,198,24,2,224
PER,202151,Female,0,0,109,126,1,236
PER,202151,Male,0,0,85,102,1,188
PER,202152,Female,0,0,50,59,0,109
PER,202152,Male,0,0,34,55,0,89
PER,202201,Female,0,0,75,176,2,253
PER,202201,Male,0,0,57,146,1,204
PER,202202,Female,0,0,2,173,1,176
PER,202202,Male,0,0,10,121,0,131
PER,202203,Female,0,0,2,115,0,117
PER,202203,Male,0,0,3,70,0,73
PER,202204,Female,0,0,1,119,0,120
PER,202204,Male,0,0,0,87,0,87
PER,202205,Female,0,0,1,150,0,151
PER,202205,Male,0,0,0,129,0,129
PER,202206,Female,0,0,0,47,0,47
PER,202206,Male,0,0,0,35,0,35
